x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.063095,-0.613495,-0.100876,0.624926,36290.229567,2001-01-01 10:04:50.230 +0000
0.102463,-0.636780,-0.013306,0.645108,36290.219741,2001-01-01 10:04:50.220 +0000
0.128357,-0.664078,0.074707,0.680482,36290.209945,2001-01-01 10:04:50.210 +0000
0.141617,-0.683670,0.147751,0.713646,36290.200148,2001-01-01 10:04:50.200 +0000
0.145462,-0.702362,0.216980,0.749368,36290.190352,2001-01-01 10:04:50.190 +0000
0.145233,-0.727798,0.272003,0.790423,36290.180556,2001-01-01 10:04:50.181 +0000
0.158508,-0.745316,0.324219,0.828093,36290.170760,2001-01-01 10:04:50.171 +0000
0.172531,-0.773636,0.359390,0.870311,36290.160933,2001-01-01 10:04:50.161 +0000
0.193024,-0.793091,0.357117,0.890945,36290.151137,2001-01-01 10:04:50.151 +0000
0.240311,-0.813980,0.339249,0.914004,36290.141341,2001-01-01 10:04:50.141 +0000
0.279144,-0.832840,0.368301,0.952465,36290.131545,2001-01-01 10:04:50.132 +0000
0.297333,-0.836151,0.451050,0.995491,36290.121749,2001-01-01 10:04:50.122 +0000
0.303970,-0.854065,0.575378,1.073725,36290.111953,2001-01-01 10:04:50.112 +0000
0.286316,-0.865753,0.722656,1.163502,36290.102126,2001-01-01 10:04:50.102 +0000
0.255829,-0.885757,0.811630,1.228315,36290.092330,2001-01-01 10:04:50.092 +0000
0.224564,-0.907196,0.814484,1.239684,36290.082534,2001-01-01 10:04:50.083 +0000
0.210846,-0.931198,0.762741,1.222031,36290.072738,2001-01-01 10:04:50.073 +0000
0.237717,-0.955673,0.704971,1.211117,36290.062941,2001-01-01 10:04:50.063 +0000
0.295868,-0.994629,0.691315,1.246892,36290.053115,2001-01-01 10:04:50.053 +0000
0.342514,-1.020294,0.786270,1.332868,36290.043319,2001-01-01 10:04:50.043 +0000
0.369400,-1.047821,0.996826,1.492665,36290.033523,2001-01-01 10:04:50.034 +0000
0.367447,-1.064255,1.237671,1.673166,36290.023726,2001-01-01 10:04:50.024 +0000
0.360718,-1.073456,1.458054,1.846170,36290.013900,2001-01-01 10:04:50.014 +0000
0.372406,-1.083496,1.586716,1.957119,36290.004104,2001-01-01 10:04:50.004 +0000
0.386627,-1.101044,1.575668,1.960742,36289.994307,2001-01-01 10:04:49.994 +0000
0.387207,-1.113754,1.455048,1.872843,36289.984511,2001-01-01 10:04:49.985 +0000
0.373093,-1.119720,1.284760,1.744586,36289.974715,2001-01-01 10:04:49.975 +0000
0.361252,-1.123276,1.076233,1.597037,36289.964888,2001-01-01 10:04:49.965 +0000
0.348404,-1.118729,0.928589,1.495064,36289.955092,2001-01-01 10:04:49.955 +0000
0.310638,-1.080521,0.920502,1.453047,36289.945296,2001-01-01 10:04:49.945 +0000
0.255997,-1.026154,1.022324,1.470942,36289.935500,2001-01-01 10:04:49.935 +0000
0.189865,-0.965805,1.134949,1.502310,36289.925704,2001-01-01 10:04:49.926 +0000
0.110291,-0.892075,1.152206,1.461349,36289.915877,2001-01-01 10:04:49.916 +0000
0.052048,-0.830521,1.040680,1.332474,36289.906081,2001-01-01 10:04:49.906 +0000
0.011871,-0.789719,0.823715,1.141185,36289.896285,2001-01-01 10:04:49.896 +0000
-0.006317,-0.746735,0.555740,0.930860,36289.886489,2001-01-01 10:04:49.886 +0000
-0.011887,-0.696899,0.318527,0.766335,36289.876693,2001-01-01 10:04:49.877 +0000
-0.004211,-0.655640,0.206909,0.687526,36289.866866,2001-01-01 10:04:49.867 +0000
0.009598,-0.615341,0.173019,0.639275,36289.857070,2001-01-01 10:04:49.857 +0000
0.013718,-0.557617,0.194748,0.590806,36289.847274,2001-01-01 10:04:49.847 +0000
-0.012863,-0.511169,0.240341,0.564999,36289.837478,2001-01-01 10:04:49.837 +0000
-0.034027,-0.517471,0.229919,0.567272,36289.827681,2001-01-01 10:04:49.828 +0000
-0.054871,-0.520813,0.130997,0.539831,36289.817885,2001-01-01 10:04:49.818 +0000
-0.069366,-0.527954,-0.068283,0.536852,36289.808059,2001-01-01 10:04:49.808 +0000
-0.074768,-0.529999,-0.350601,0.639852,36289.798263,2001-01-01 10:04:49.798 +0000
-0.085602,-0.518539,-0.549332,0.760247,36289.788466,2001-01-01 10:04:49.788 +0000
-0.106918,-0.488785,-0.664139,0.831518,36289.778670,2001-01-01 10:04:49.779 +0000
-0.117767,-0.441345,-0.659805,0.802495,36289.768874,2001-01-01 10:04:49.769 +0000
-0.121689,-0.396179,-0.542252,0.682498,36289.759047,2001-01-01 10:04:49.759 +0000
-0.102661,-0.358902,-0.440994,0.577777,36289.749251,2001-01-01 10:04:49.749 +0000
-0.074020,-0.323257,-0.418655,0.534085,36289.739455,2001-01-01 10:04:49.739 +0000
-0.066025,-0.303543,-0.495056,0.584447,36289.729659,2001-01-01 10:04:49.730 +0000
-0.075409,-0.304550,-0.675690,0.744979,36289.719863,2001-01-01 10:04:49.720 +0000
-0.102173,-0.311356,-0.905670,0.963130,36289.710036,2001-01-01 10:04:49.710 +0000
-0.142761,-0.294922,-1.142502,1.188558,36289.700240,2001-01-01 10:04:49.700 +0000
-0.177155,-0.254120,-1.341339,1.376645,36289.690444,2001-01-01 10:04:49.690 +0000
-0.198441,-0.223785,-1.448456,1.479014,36289.680648,2001-01-01 10:04:49.681 +0000
-0.220520,-0.154266,-1.484955,1.509145,36289.670852,2001-01-01 10:04:49.671 +0000
-0.207748,-0.100769,-1.492401,1.510157,36289.661025,2001-01-01 10:04:49.661 +0000
-0.178970,-0.113312,-1.482361,1.497419,36289.651229,2001-01-01 10:04:49.651 +0000
-0.142334,-0.144455,-1.491653,1.505376,36289.641433,2001-01-01 10:04:49.641 +0000
-0.097122,-0.183060,-1.556244,1.569980,36289.631637,2001-01-01 10:04:49.632 +0000
-0.079544,-0.208755,-1.666748,1.681653,36289.621840,2001-01-01 10:04:49.622 +0000
-0.090591,-0.199631,-1.826782,1.839889,36289.612014,2001-01-01 10:04:49.612 +0000
-0.118988,-0.174957,-2.016037,2.027110,36289.602218,2001-01-01 10:04:49.602 +0000
-0.158661,-0.136108,-2.208176,2.218048,36289.592421,2001-01-01 10:04:49.592 +0000
-0.194641,-0.104492,-2.361786,2.372095,36289.582625,2001-01-01 10:04:49.583 +0000
-0.219177,-0.084290,-2.431717,2.443029,36289.572829,2001-01-01 10:04:49.573 +0000
-0.207825,-0.092590,-2.435455,2.446059,36289.563002,2001-01-01 10:04:49.563 +0000
-0.184067,-0.126984,-2.316620,2.327388,36289.553206,2001-01-01 10:04:49.553 +0000
-0.179123,-0.183655,-2.048645,2.064645,36289.543410,2001-01-01 10:04:49.543 +0000
-0.201553,-0.240677,-1.765671,1.793361,36289.533614,2001-01-01 10:04:49.534 +0000
-0.223068,-0.304932,-1.534943,1.580757,36289.523818,2001-01-01 10:04:49.524 +0000
-0.206360,-0.368454,-1.365295,1.429117,36289.514022,2001-01-01 10:04:49.514 +0000
-0.167175,-0.426208,-1.318848,1.396052,36289.504195,2001-01-01 10:04:49.504 +0000
-0.087189,-0.475952,-1.307770,1.394415,36289.494399,2001-01-01 10:04:49.494 +0000
-0.019897,-0.505066,-1.290848,1.386281,36289.484603,2001-01-01 10:04:49.485 +0000
0.021179,-0.505936,-1.249680,1.348376,36289.474807,2001-01-01 10:04:49.475 +0000
0.045853,-0.517410,-1.226593,1.332046,36289.464980,2001-01-01 10:04:49.465 +0000
0.047089,-0.505890,-1.204483,1.307257,36289.455184,2001-01-01 10:04:49.455 +0000
0.026779,-0.503098,-1.212341,1.312858,36289.445388,2001-01-01 10:04:49.445 +0000
0.003448,-0.479706,-1.230652,1.320846,36289.435592,2001-01-01 10:04:49.436 +0000
-0.005417,-0.439362,-1.226242,1.302589,36289.425765,2001-01-01 10:04:49.426 +0000
0.007980,-0.404938,-1.196625,1.263309,36289.415998,2001-01-01 10:04:49.416 +0000
0.043076,-0.382019,-1.143219,1.206128,36289.406202,2001-01-01 10:04:49.406 +0000
0.080597,-0.373856,-1.070984,1.137220,36289.396406,2001-01-01 10:04:49.396 +0000
0.106018,-0.364410,-1.019653,1.087992,36289.386579,2001-01-01 10:04:49.387 +0000
0.113464,-0.359573,-0.983734,1.053518,36289.376783,2001-01-01 10:04:49.377 +0000
0.115723,-0.372192,-0.940155,1.017748,36289.366987,2001-01-01 10:04:49.367 +0000
0.117416,-0.371643,-0.865997,0.949661,36289.357190,2001-01-01 10:04:49.357 +0000
0.117905,-0.374832,-0.763367,0.858562,36289.347364,2001-01-01 10:04:49.347 +0000
0.122955,-0.361542,-0.623993,0.731572,36289.337568,2001-01-01 10:04:49.338 +0000
0.132095,-0.353195,-0.500885,0.626962,36289.327771,2001-01-01 10:04:49.328 +0000
0.135574,-0.367538,-0.402359,0.561567,36289.317975,2001-01-01 10:04:49.318 +0000
0.136230,-0.384155,-0.350449,0.537539,36289.308149,2001-01-01 10:04:49.308 +0000
0.130707,-0.412308,-0.364487,0.565626,36289.298353,2001-01-01 10:04:49.298 +0000
0.112534,-0.422241,-0.375931,0.576433,36289.288556,2001-01-01 10:04:49.289 +0000
0.083801,-0.460907,-0.383820,0.605620,36289.278730,2001-01-01 10:04:49.279 +0000
0.058289,-0.493668,-0.345810,0.605549,36289.268934,2001-01-01 10:04:49.269 +0000
0.049194,-0.518188,-0.264755,0.583982,36289.259137,2001-01-01 10:04:49.259 +0000
0.062363,-0.542877,-0.163406,0.570356,36289.249341,2001-01-01 10:04:49.249 +0000
0.100769,-0.560867,-0.032257,0.570760,36289.239545,2001-01-01 10:04:49.240 +0000
0.135452,-0.589691,0.063354,0.608356,36289.229719,2001-01-01 10:04:49.230 +0000
0.159897,-0.630630,0.134048,0.664252,36289.219922,2001-01-01 10:04:49.220 +0000
0.177612,-0.656128,0.190475,0.705926,36289.210126,2001-01-01 10:04:49.210 +0000
0.174347,-0.696625,0.236938,0.756190,36289.200330,2001-01-01 10:04:49.200 +0000
0.164200,-0.725372,0.276749,0.793547,36289.190503,2001-01-01 10:04:49.191 +0000
0.153000,-0.744446,0.319244,0.824333,36289.180707,2001-01-01 10:04:49.181 +0000
0.144745,-0.769608,0.337158,0.852598,36289.170911,2001-01-01 10:04:49.171 +0000
0.141937,-0.783585,0.375748,0.880532,36289.161115,2001-01-01 10:04:49.161 +0000
0.139297,-0.796936,0.417679,0.910476,36289.151288,2001-01-01 10:04:49.151 +0000
0.134689,-0.818176,0.450684,0.943753,36289.141492,2001-01-01 10:04:49.141 +0000
0.133148,-0.833969,0.533325,0.998834,36289.131696,2001-01-01 10:04:49.132 +0000
0.137344,-0.860519,0.625244,1.072515,36289.121900,2001-01-01 10:04:49.122 +0000
0.149155,-0.895477,0.744064,1.173780,36289.112073,2001-01-01 10:04:49.112 +0000
0.179535,-0.916168,0.848877,1.261820,36289.102277,2001-01-01 10:04:49.102 +0000
0.219116,-0.947372,0.947952,1.357991,36289.092481,2001-01-01 10:04:49.092 +0000
0.268280,-0.977966,1.004318,1.427252,36289.082685,2001-01-01 10:04:49.083 +0000
0.311935,-1.011078,1.007645,1.461140,36289.072858,2001-01-01 10:04:49.073 +0000
0.350235,-1.047714,0.976273,1.474272,36289.063062,2001-01-01 10:04:49.063 +0000
0.351456,-1.067551,0.971420,1.485545,36289.053266,2001-01-01 10:04:49.053 +0000
0.323883,-1.070938,1.010956,1.507926,36289.043470,2001-01-01 10:04:49.043 +0000
0.297470,-1.069061,1.087799,1.553926,36289.033674,2001-01-01 10:04:49.034 +0000
0.273056,-1.072052,1.225204,1.650752,36289.023847,2001-01-01 10:04:49.024 +0000
0.240585,-1.054504,1.332825,1.716474,36289.014051,2001-01-01 10:04:49.014 +0000
0.242584,-1.053131,1.376511,1.750061,36289.004255,2001-01-01 10:04:49.004 +0000
0.242630,-1.059357,1.369873,1.748616,36288.994458,2001-01-01 10:04:48.994 +0000
0.229919,-1.058182,1.275497,1.673172,36288.984632,2001-01-01 10:04:48.985 +0000
0.222427,-1.060165,1.101974,1.545242,36288.974836,2001-01-01 10:04:48.975 +0000
0.217377,-1.053024,0.918213,1.413940,36288.965040,2001-01-01 10:04:48.965 +0000
0.210068,-1.035385,0.790222,1.319319,36288.955243,2001-01-01 10:04:48.955 +0000
0.208954,-1.014771,0.755127,1.282044,36288.945417,2001-01-01 10:04:48.945 +0000
0.235870,-0.974457,0.839127,1.307415,36288.935621,2001-01-01 10:04:48.936 +0000
0.288666,-0.945404,0.953629,1.373508,36288.925824,2001-01-01 10:04:48.926 +0000
0.357681,-0.915070,1.055908,1.442300,36288.916028,2001-01-01 10:04:48.916 +0000
0.409317,-0.906174,1.111557,1.491392,36288.906202,2001-01-01 10:04:48.906 +0000
0.447540,-0.888412,1.104965,1.486781,36288.896406,2001-01-01 10:04:48.896 +0000
0.457962,-0.861023,1.022705,1.413158,36288.886609,2001-01-01 10:04:48.887 +0000
0.434326,-0.814178,0.899261,1.288486,36288.876813,2001-01-01 10:04:48.877 +0000
0.373215,-0.748642,0.759064,1.129571,36288.866987,2001-01-01 10:04:48.867 +0000
0.284271,-0.685104,0.654251,0.989051,36288.857190,2001-01-01 10:04:48.857 +0000
0.179611,-0.588608,0.566345,0.836341,36288.847394,2001-01-01 10:04:48.847 +0000
0.078232,-0.485565,0.533768,0.725811,36288.837598,2001-01-01 10:04:48.838 +0000
-0.014267,-0.424698,0.519379,0.671063,36288.827771,2001-01-01 10:04:48.828 +0000
-0.086456,-0.365845,0.421509,0.564789,36288.817975,2001-01-01 10:04:48.818 +0000
-0.113831,-0.334076,0.215561,0.413558,36288.808179,2001-01-01 10:04:48.808 +0000
-0.099457,-0.302750,-0.062302,0.324701,36288.798383,2001-01-01 10:04:48.798 +0000
-0.080444,-0.286377,-0.363251,0.469504,36288.788587,2001-01-01 10:04:48.789 +0000
-0.047211,-0.279785,-0.576340,0.642399,36288.778760,2001-01-01 10:04:48.779 +0000
-0.030701,-0.271759,-0.678131,0.731203,36288.768964,2001-01-01 10:04:48.769 +0000
-0.040451,-0.253067,-0.684540,0.730940,36288.759168,2001-01-01 10:04:48.759 +0000
-0.065170,-0.262161,-0.654266,0.707842,36288.749372,2001-01-01 10:04:48.749 +0000
-0.077774,-0.266953,-0.674042,0.729140,36288.739576,2001-01-01 10:04:48.740 +0000
-0.078674,-0.259506,-0.729050,0.777847,36288.729749,2001-01-01 10:04:48.730 +0000
-0.080765,-0.258560,-0.824997,0.868330,36288.719953,2001-01-01 10:04:48.720 +0000
-0.085449,-0.257401,-0.948120,0.986148,36288.710157,2001-01-01 10:04:48.710 +0000
-0.076965,-0.280716,-1.056366,1.095735,36288.700361,2001-01-01 10:04:48.700 +0000
-0.075745,-0.283813,-1.138397,1.175685,36288.690534,2001-01-01 10:04:48.691 +0000
-0.074066,-0.301788,-1.210754,1.249995,36288.680738,2001-01-01 10:04:48.681 +0000
-0.065750,-0.324860,-1.278992,1.321241,36288.670942,2001-01-01 10:04:48.671 +0000
-0.051910,-0.340210,-1.356842,1.399806,36288.661146,2001-01-01 10:04:48.661 +0000
-0.031418,-0.352676,-1.439835,1.482731,36288.651349,2001-01-01 10:04:48.651 +0000
-0.019379,-0.357635,-1.484940,1.527522,36288.641553,2001-01-01 10:04:48.642 +0000
-0.024445,-0.352005,-1.533768,1.573832,36288.631727,2001-01-01 10:04:48.632 +0000
-0.040176,-0.347824,-1.599136,1.637019,36288.621930,2001-01-01 10:04:48.622 +0000
-0.063965,-0.321060,-1.656021,1.688069,36288.612134,2001-01-01 10:04:48.612 +0000
-0.084579,-0.305908,-1.730560,1.759424,36288.602338,2001-01-01 10:04:48.602 +0000
-0.083572,-0.324280,-1.806610,1.837385,36288.592542,2001-01-01 10:04:48.593 +0000
-0.071472,-0.344650,-1.858978,1.892007,36288.582715,2001-01-01 10:04:48.583 +0000
-0.054901,-0.371506,-1.853729,1.891386,36288.572919,2001-01-01 10:04:48.573 +0000
-0.043671,-0.391922,-1.808655,1.851146,36288.563123,2001-01-01 10:04:48.563 +0000
-0.043625,-0.411835,-1.774429,1.822117,36288.553327,2001-01-01 10:04:48.553 +0000
-0.060577,-0.420792,-1.747955,1.798912,36288.543531,2001-01-01 10:04:48.544 +0000
-0.090027,-0.419571,-1.742569,1.794628,36288.533735,2001-01-01 10:04:48.534 +0000
-0.133179,-0.414703,-1.762787,1.815801,36288.523908,2001-01-01 10:04:48.524 +0000
-0.163528,-0.405807,-1.792755,1.845370,36288.514112,2001-01-01 10:04:48.514 +0000
-0.180481,-0.397934,-1.801865,1.854088,36288.504316,2001-01-01 10:04:48.504 +0000
-0.183914,-0.392792,-1.769119,1.821508,36288.494520,2001-01-01 10:04:48.495 +0000
-0.183334,-0.401001,-1.691284,1.747814,36288.484693,2001-01-01 10:04:48.485 +0000
-0.182846,-0.419815,-1.584915,1.649737,36288.474897,2001-01-01 10:04:48.475 +0000
-0.180756,-0.437485,-1.519394,1.591422,36288.465101,2001-01-01 10:04:48.465 +0000
-0.183807,-0.446487,-1.466705,1.544138,36288.455304,2001-01-01 10:04:48.455 +0000
-0.197403,-0.440842,-1.391541,1.472988,36288.445478,2001-01-01 10:04:48.445 +0000
-0.209488,-0.428879,-1.305862,1.390359,36288.435682,2001-01-01 10:04:48.436 +0000
-0.192352,-0.420502,-1.225906,1.310217,36288.425885,2001-01-01 10:04:48.426 +0000
-0.142609,-0.411255,-1.169693,1.248058,36288.416148,2001-01-01 10:04:48.416 +0000
-0.077591,-0.399673,-1.096375,1.169528,36288.406352,2001-01-01 10:04:48.406 +0000
-0.025299,-0.408646,-1.067795,1.143598,36288.396526,2001-01-01 10:04:48.397 +0000
-0.000366,-0.425964,-1.038208,1.122195,36288.386729,2001-01-01 10:04:48.387 +0000
0.005997,-0.444733,-0.994934,1.089824,36288.376933,2001-01-01 10:04:48.377 +0000
0.004654,-0.452026,-0.915771,1.021267,36288.367137,2001-01-01 10:04:48.367 +0000
0.005081,-0.451645,-0.827057,0.942355,36288.357310,2001-01-01 10:04:48.357 +0000
0.026993,-0.464584,-0.726639,0.862885,36288.347514,2001-01-01 10:04:48.348 +0000
0.061417,-0.469482,-0.652847,0.806471,36288.337718,2001-01-01 10:04:48.338 +0000
0.106125,-0.461777,-0.579163,0.748284,36288.327922,2001-01-01 10:04:48.328 +0000
0.132416,-0.453995,-0.525848,0.707221,36288.318095,2001-01-01 10:04:48.318 +0000
0.149246,-0.447998,-0.515167,0.698838,36288.308299,2001-01-01 10:04:48.308 +0000
0.158173,-0.459717,-0.508087,0.703215,36288.298503,2001-01-01 10:04:48.299 +0000
0.160599,-0.469971,-0.482193,0.692224,36288.288707,2001-01-01 10:04:48.289 +0000
0.168915,-0.483292,-0.422363,0.663697,36288.278880,2001-01-01 10:04:48.279 +0000
0.201630,-0.500443,-0.332825,0.633932,36288.269084,2001-01-01 10:04:48.269 +0000
0.254486,-0.509903,-0.191055,0.601054,36288.259288,2001-01-01 10:04:48.259 +0000
0.285797,-0.518555,-0.046997,0.593959,36288.249492,2001-01-01 10:04:48.249 +0000
0.304291,-0.538483,0.046219,0.620236,36288.239665,2001-01-01 10:04:48.240 +0000
0.317368,-0.552841,0.139023,0.652444,36288.229869,2001-01-01 10:04:48.230 +0000
0.329376,-0.580139,0.230484,0.705814,36288.220073,2001-01-01 10:04:48.220 +0000
0.342117,-0.611450,0.333984,0.776184,36288.210277,2001-01-01 10:04:48.210 +0000
0.361557,-0.646378,0.420486,0.851667,36288.200481,2001-01-01 10:04:48.200 +0000
0.373108,-0.684998,0.476624,0.914112,36288.190654,2001-01-01 10:04:48.191 +0000
0.367065,-0.732590,0.532410,0.977182,36288.180858,2001-01-01 10:04:48.181 +0000
0.348709,-0.784409,0.585236,1.038940,36288.171062,2001-01-01 10:04:48.171 +0000
0.332901,-0.846603,0.692917,1.143545,36288.161266,2001-01-01 10:04:48.161 +0000
0.315460,-0.878754,0.800400,1.229782,36288.151439,2001-01-01 10:04:48.151 +0000
0.297195,-0.905670,0.916046,1.322008,36288.141643,2001-01-01 10:04:48.142 +0000
0.287537,-0.956741,0.979477,1.399073,36288.131847,2001-01-01 10:04:48.132 +0000
0.295639,-0.989029,0.979843,1.423261,36288.122050,2001-01-01 10:04:48.122 +0000
0.308884,-1.017517,0.958496,1.431595,36288.112254,2001-01-01 10:04:48.112 +0000
0.317719,-1.037598,0.917847,1.421266,36288.102428,2001-01-01 10:04:48.102 +0000
0.289612,-1.047211,0.910919,1.417850,36288.092632,2001-01-01 10:04:48.093 +0000
0.261124,-1.054611,0.895966,1.408242,36288.082835,2001-01-01 10:04:48.083 +0000
0.247482,-1.061096,0.802567,1.353250,36288.073039,2001-01-01 10:04:48.073 +0000
0.244736,-1.070023,0.758392,1.334167,36288.063243,2001-01-01 10:04:48.063 +0000
0.259598,-1.089096,0.649994,1.294609,36288.053416,2001-01-01 10:04:48.053 +0000
0.281174,-1.101089,0.532806,1.255125,36288.043620,2001-01-01 10:04:48.044 +0000
0.298401,-1.116348,0.468704,1.246980,36288.033824,2001-01-01 10:04:48.034 +0000
0.278946,-1.102249,0.471817,1.231006,36288.024028,2001-01-01 10:04:48.024 +0000
0.214783,-1.093262,0.476456,1.211760,36288.014201,2001-01-01 10:04:48.014 +0000
0.183029,-1.076035,0.418747,1.169059,36288.004405,2001-01-01 10:04:48.004 +0000
0.185394,-1.035706,0.379837,1.118630,36287.994609,2001-01-01 10:04:47.995 +0000
0.203140,-0.985077,0.355148,1.066664,36287.984813,2001-01-01 10:04:47.985 +0000
0.241211,-0.936783,0.249435,0.998981,36287.974986,2001-01-01 10:04:47.975 +0000
0.289825,-0.890564,0.144119,0.947562,36287.965190,2001-01-01 10:04:47.965 +0000
0.334320,-0.858368,0.030655,0.921686,36287.955394,2001-01-01 10:04:47.955 +0000
0.357254,-0.814178,-0.120728,0.897269,36287.945598,2001-01-01 10:04:47.946 +0000
0.370529,-0.791611,-0.252106,0.909668,36287.935802,2001-01-01 10:04:47.936 +0000
0.362411,-0.786728,-0.369797,0.941824,36287.925975,2001-01-01 10:04:47.926 +0000
0.321945,-0.782089,-0.494812,0.979873,36287.916179,2001-01-01 10:04:47.916 +0000
0.271973,-0.749695,-0.602844,0.999716,36287.906383,2001-01-01 10:04:47.906 +0000
0.248642,-0.743088,-0.634171,1.008055,36287.896587,2001-01-01 10:04:47.897 +0000
0.274796,-0.763611,-0.633377,1.029456,36287.886760,2001-01-01 10:04:47.887 +0000
0.328781,-0.789917,-0.596619,1.043082,36287.876964,2001-01-01 10:04:47.877 +0000
0.399734,-0.829163,-0.562134,1.078560,36287.867168,2001-01-01 10:04:47.867 +0000
0.463913,-0.883026,-0.524765,1.127089,36287.857371,2001-01-01 10:04:47.857 +0000
0.490585,-0.950104,-0.460968,1.164415,36287.847545,2001-01-01 10:04:47.848 +0000
0.465912,-0.970016,-0.355545,1.133322,36287.837749,2001-01-01 10:04:47.838 +0000
0.409058,-0.990585,-0.272141,1.105734,36287.827953,2001-01-01 10:04:47.828 +0000
0.336349,-0.980377,-0.220276,1.059619,36287.818156,2001-01-01 10:04:47.818 +0000
0.271927,-0.944885,-0.124741,0.991117,36287.808330,2001-01-01 10:04:47.808 +0000
0.216995,-0.955505,-0.096085,0.984535,36287.798534,2001-01-01 10:04:47.799 +0000
0.165573,-0.941177,-0.096024,0.960443,36287.788737,2001-01-01 10:04:47.789 +0000
0.141541,-0.959885,-0.073059,0.973011,36287.778941,2001-01-01 10:04:47.779 +0000
0.121765,-0.966812,-0.034561,0.975063,36287.769145,2001-01-01 10:04:47.769 +0000
0.114868,-1.000961,-0.029602,1.007966,36287.759319,2001-01-01 10:04:47.759 +0000
0.090363,-0.983337,-0.037704,0.988200,36287.749522,2001-01-01 10:04:47.750 +0000
0.074844,-1.012512,-0.027115,1.015637,36287.739726,2001-01-01 10:04:47.740 +0000
0.027557,-1.002274,-0.061829,1.004557,36287.729930,2001-01-01 10:04:47.730 +0000
-0.038681,-0.964523,-0.059357,0.967122,36287.720103,2001-01-01 10:04:47.720 +0000
-0.099197,-0.959488,-0.049362,0.965864,36287.710307,2001-01-01 10:04:47.710 +0000
-0.131470,-1.008850,-0.027878,1.017762,36287.700511,2001-01-01 10:04:47.701 +0000
-0.164505,-1.031708,-0.013901,1.044833,36287.690715,2001-01-01 10:04:47.691 +0000
-0.186432,-1.064102,-0.007294,1.080335,36287.680888,2001-01-01 10:04:47.681 +0000
-0.202576,-1.079010,0.037888,1.098515,36287.671092,2001-01-01 10:04:47.671 +0000
-0.207886,-1.097488,0.082138,1.120020,36287.661296,2001-01-01 10:04:47.661 +0000
-0.213684,-1.097153,0.117401,1.123916,36287.651500,2001-01-01 10:04:47.652 +0000
-0.225952,-1.086060,0.161011,1.120939,36287.641673,2001-01-01 10:04:47.642 +0000
-0.232529,-1.072662,0.182129,1.112585,36287.631877,2001-01-01 10:04:47.632 +0000
-0.233810,-1.061707,0.203659,1.106058,36287.622081,2001-01-01 10:04:47.622 +0000
-0.225754,-1.047958,0.210602,1.092490,36287.612285,2001-01-01 10:04:47.612 +0000
-0.199844,-1.048447,0.148346,1.077583,36287.602489,2001-01-01 10:04:47.602 +0000
-0.183258,-1.040176,0.122208,1.063243,36287.592662,2001-01-01 10:04:47.593 +0000
-0.155533,-1.034286,0.103241,1.050998,36287.582866,2001-01-01 10:04:47.583 +0000
-0.127914,-1.025452,0.096405,1.037886,36287.573070,2001-01-01 10:04:47.573 +0000
-0.117188,-1.014938,0.105576,1.027122,36287.563274,2001-01-01 10:04:47.563 +0000
-0.115143,-1.010345,0.113800,1.023233,36287.553447,2001-01-01 10:04:47.553 +0000
-0.113281,-1.007324,0.131256,1.022136,36287.543651,2001-01-01 10:04:47.544 +0000
